system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,.geo
410721110,2399.20935660781,1285.78640315677,1446.55972445158,1381.94997993579,3327.4770799893,-0.163565625442843,0.412926363719327,-0.392833746585489,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232100.0,6333000.0],[1232400.0,6333000.0],[1232400.0,6333300.0],[1232100.0,6333300.0],[1232100.0,6333000.0]]]}"
410821110,2479.4658105939,1420.43773408239,1615.80537051899,1670.04640850722,3513.73723247726,-0.171142355565546,0.368367480944565,-0.373082303632716,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232400.0,6333000.0],[1232700.0,6333000.0],[1232700.0,6333300.0],[1232400.0,6333300.0],[1232400.0,6333000.0]]]}"
410921110,2944.04318485821,1925.40145131086,2252.14919074371,2654.61017255217,4162.51075441413,-0.164019414078953,0.233003535510893,-0.300177206159137,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232700.0,6333000.0],[1233000.0,6333000.0],[1233000.0,6333300.0],[1232700.0,6333300.0],[1232700.0,6333000.0]]]}"
411021110,2717.2877340824,1679.97435794542,1893.68908507223,1936.28782771535,3089.17973515249,-0.0390304352144852,0.197883030024868,-0.206064540466864,1,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6333000.0],[1233300.0,6333000.0],[1233300.0,6333300.0],[1233000.0,6333300.0],[1233000.0,6333000.0]]]}"
411121110,3002.80091626539,1682.5367776886,1955.7921682718,2152.82096040663,3775.89962546817,-0.0968953825583059,0.255078559397174,-0.293362069475051,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233300.0,6333000.0],[1233600.0,6333000.0],[1233600.0,6333300.0],[1233300.0,6333300.0],[1233300.0,6333000.0]]]}"
411221110,3357.30117041199,1624.44796013911,1910.0775682183,2092.0065141787,3946.4834470305,-0.0773386052132103,0.30359506041564,-0.342582165908797,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233600.0,6333000.0],[1233900.0,6333000.0],[1233900.0,6333300.0],[1233600.0,6333300.0],[1233600.0,6333000.0]]]}"
411321110,3478.20178571429,1579.75407972178,1835.78105939005,2049.20424023542,3327.97029159979,0.0205797667527319,0.239215516375525,-0.288193230187391,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233900.0,6333000.0],[1234200.0,6333000.0],[1234200.0,6333300.0],[1233900.0,6333300.0],[1233900.0,6333000.0]]]}"
411421110,3375.60587823432,1660.87437162209,1939.12843690259,2138.89577777252,3651.6184339918,-0.0383491595720981,0.260388780905491,-0.304793155201182,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1234200.0,6333000.0],[1234500.0,6333000.0],[1234500.0,6333300.0],[1234200.0,6333300.0],[1234200.0,6333000.0]]]}"
411521110,3074.03983804067,1574.69926920797,1839.08159194153,1858.46800316017,4266.92320758442,-0.16175467188098,0.39165602138672,-0.396025872608292,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1234500.0,6333000.0],[1234800.0,6333000.0],[1234800.0,6333300.0],[1234500.0,6333300.0],[1234500.0,6333000.0]]]}"
410021111,3383.67840175417,1486.1796808381,1847.294798392,1764.27006943598,5008.78572298696,-0.193589951210205,0.479348415703215,-0.461028061228988,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230000.0,6333300.0],[1230300.0,6333300.0],[1230300.0,6333600.0],[1230000.0,6333600.0],[1230000.0,6333300.0]]]}"
410121111,3101.19986192612,1423.92588885053,1777.99430445287,1621.05206535496,4885.16053388561,-0.221707799905082,0.499701859095323,-0.464336055427662,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230300.0,6333300.0],[1230600.0,6333300.0],[1230600.0,6333600.0],[1230300.0,6333600.0],[1230300.0,6333300.0]]]}"
410221111,2656.26457372116,1322.63095285857,1545.77917084586,1450.22086258776,3921.1904647275,-0.183793865992836,0.445420143341032,-0.420058911013829,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230600.0,6333300.0],[1230900.0,6333300.0],[1230900.0,6333600.0],[1230600.0,6333600.0],[1230600.0,6333300.0]]]}"
410321111,2899.00956201938,1507.53416248745,1707.6893413574,1776.33369441658,3589.25685723837,-0.110825296737956,0.342919612169498,-0.355706482513442,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230900.0,6333300.0],[1231200.0,6333300.0],[1231200.0,6333600.0],[1230900.0,6333600.0],[1230900.0,6333300.0]]]}"
410421111,3637.66452691406,1737.02852557672,2015.63904379805,2307.90732196589,3656.16458709461,-0.00278392989855839,0.225700571692197,-0.288043841161468,3,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231200.0,6333300.0],[1231500.0,6333300.0],[1231500.0,6333600.0],[1231200.0,6333600.0],[1231200.0,6333300.0]]]}"
410521111,3588.96518890002,1765.46437980608,2045.97406887328,2392.49737880307,3529.01123370109,0.00884384811160648,0.193555725930535,-0.266192852522996,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6333300.0],[1231800.0,6333300.0],[1231800.0,6333600.0],[1231500.0,6333600.0],[1231500.0,6333300.0]]]}"
410621111,2979.76016716816,1651.68992978936,2047.06698762955,2120.10149782681,3734.58611835506,-0.113513980723739,0.28363157600609,-0.298364960829626,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231800.0,6333300.0],[1232100.0,6333300.0],[1232100.0,6333600.0],[1231800.0,6333600.0],[1231800.0,6333300.0]]]}"
