B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,year,SAVI,BSI,UI,predicted_label
2281.9774300331,1275.03701474571,1426.67061390309,1310.38314775804,3446.65753836894,-0.203700620801576,0.447479250576388,-0.412300300208675,0,2024,0.6735437061548281,-0.13583431400706542,-0.20330848705843074,1
2573.35908817333,1317.81456515197,1512.78129702076,1432.89015949443,3399.95588323803,-0.143566366552018,0.407433722821494,-0.383188377275686,0,2024,0.6104670676439552,-0.08155887142755587,-0.13838158527063135,1
3823.6701775504,1714.96080349082,2011.93873006319,2247.80656033704,3359.28782726451,0.0629163290661748,0.19772607410789,-0.248783943755235,0,2024,0.29731499554915203,0.0894717996495498,0.06465057292199165,3
3209.68463737586,1648.29354498946,1889.44665964489,1914.08681913932,3277.51512187781,-0.0042215859899616,0.248389027205534,-0.253165371038225,0,2024,0.3938948960056614,0.019698612998498097,-0.010456049916636737,3
2536.55261811615,1596.22327715919,1775.28677399939,1759.13271140535,2696.37798675895,-0.0131032005290672,0.179520354335056,-0.170428068507184,1,2024,0.31549922301792543,0.0003591013841708006,-0.030542229719978276,1
3699.92437556424,1707.07777610592,1979.06904905205,2325.96953054468,3130.9341107433,0.0836984415010572,0.146656405363877,-0.22435235397554,0,2024,0.22124932470873013,0.10934207658811548,0.08329703593793976,3
3700.2212910021,1665.72219380078,1945.86236834185,2187.07837797171,3226.6854950346,0.0690839393923038,0.191299019448217,-0.24610203683821,0,2024,0.28801896475142813,0.09229304164901063,0.0683617970609993,3
3401.19109238639,1447.29480890761,1707.15359614805,1707.62774601263,3317.35588323803,0.0083265525159692,0.321719100086081,-0.320300319634935,0,2024,0.4804696192390413,0.03485787292791636,0.012478175631207615,3
3239.18638278663,1404.84709599759,1677.18189888654,1610.76891363225,3561.57106530243,-0.0481889321727856,0.375891912635487,-0.358197573200858,0,2024,0.5656860137606474,-0.01186414365577771,-0.047404231804559716,3
2889.09925375811,1399.89436013346,1719.22970257955,1544.56924263624,4069.41079180569,-0.169138163698081,0.44893443969154,-0.405163373282915,0,2024,0.6745526389837138,-0.10457835114194008,-0.1696213025948068,3
3509.58439230584,1554.66293908344,1872.13339040637,1925.97003665159,3554.31279595494,-0.005359226957561,0.294205396123826,-0.306011701065005,0,2024,0.4456505965578322,0.03097138410530124,-0.006331972628853162,3
3676.54589114194,1665.06581287797,1925.87566702241,2144.16791177516,3200.15439345428,0.069239350840061,0.197598627874521,-0.248529784765878,0,2024,0.2963577892886906,0.08941601134330511,0.06927617577790542,3
3202.23713778829,1410.88527498521,1751.53163808397,1618.55233589591,5027.8521584861,-0.221801822965962,0.513014565734473,-0.483220742063486,0,2024,0.7693731327428603,-0.14369590952874692,-0.22182201856840514,0
3376.55149501661,1402.48719836075,1746.64071856287,1610.68360952513,4792.94461575188,-0.172184994975083,0.494420352814786,-0.46275979538312,0,2024,0.7453616388409606,-0.10804191150104238,-0.17337582410600258,3
3228.70406259404,1348.94253686427,1655.40186578393,1492.73256093891,4450.41760457418,-0.154135768385203,0.484881776014596,-0.444680479868175,0,2024,0.7464314759295593,-0.10245645287003417,-0.15909547926601134,3
2554.09381582907,1240.22058380981,1429.92049352994,1271.34365031598,4032.25872705386,-0.226080332631569,0.516515976578618,-0.473055796257479,0,2024,0.780786704415086,-0.1590519984064296,-0.22442845286532118,1
2508.36655130905,1293.80941919951,1482.74930785434,1354.80758350887,3887.03892566957,-0.21493493473212,0.48007544734429,-0.444063360603555,0,2024,0.7245509251612425,-0.14569559208976698,-0.21557231661437137,1
3558.59333433644,1638.7097502257,1890.19256695756,2098.19384592236,3492.11470057177,0.011938969959847,0.245308266477483,-0.291946943144037,0,2024,0.3739854914697909,0.048756179537196645,0.009428646518269222,3
3892.25961480589,1723.32043334336,1980.17407463135,2304.5016551309,3315.52424014444,0.080491942139671,0.17968569285085,-0.251413807698671,0,2024,0.2698206370324031,0.10305777919584634,0.08001563119367773,3
3397.01971110442,1586.80427324706,1828.7235179055,2000.49277761059,3463.74811916942,-0.0079545967676848,0.265213442126906,-0.304424797165626,0,2024,0.401644479362514,0.033208072523086773,-0.009726084560179144,3
3473.88361420403,1667.07843815829,1908.38600662052,2133.40826060788,3307.53165814023,0.0249787537343159,0.215868612332108,-0.266433817395433,0,2024,0.32366159005642636,0.05978904172810045,0.02453056616989835,3
